id,station,gridblock,timestamp,latitude,longitude,polyCoords,timeOfDay,day,temp,windSpeed,windDirection,icon,shortForecast,longForecast
4553,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Saturday Night,3/17/2018,25,2 to 8 mph,NW,"https://api.weather.gov/icons/land/night/sleet,20/sct?size=medium",Slight Chance Sleet then Partly Cloudy,"A slight chance of sleet and a slight chance of rain and snow before 8pm. Partly cloudy, with a low around 25. Northwest wind 2 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
4554,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Sunday,3/18/2018,53,2 to 9 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 53. Northwest wind 2 to 9 mph."
4555,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Sunday Night,3/18/2018,28,2 to 9 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 28."
4556,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Monday,3/19/2018,51,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 51."
4557,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Monday Night,3/19/2018,33,6 mph,E,"https://api.weather.gov/icons/land/night/snow,40?size=medium",Chance Rain And Snow,"A chance of rain and snow after 8pm. Mostly cloudy, with a low around 33. Chance of precipitation is 40%."
4558,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Tuesday,3/20/2018,39,6 to 12 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A chance of snow before 8am, then rain and snow. Cloudy, with a high near 39. Chance of precipitation is 80%."
4559,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Tuesday Night,3/20/2018,31,10 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 31. Chance of precipitation is 80%."
4560,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Wednesday,3/21/2018,39,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 39. Chance of precipitation is 70%."
4561,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Wednesday Night,3/21/2018,28,9 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 28. Chance of precipitation is 60%."
4562,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Thursday,3/22/2018,43,7 to 10 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 43. Chance of precipitation is 30%."
4563,LWX,"77,81",2018-03-16:12:00:00,39.18450698,-77.52058944,"[[39.196887953094, -77.532900161171], [39.174966716143, -77.536563863896], [39.172124415305, -77.508281620408], [39.194045352827, -77.504612116483], [39.196887953094, -77.532900161171]]",Thursday Night,3/22/2018,28,10 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 28."
4564,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",This Afternoon,3/16/2018,39,17 to 21 mph,NW,https://api.weather.gov/icons/land/day/wind_sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 39. Northwest wind 17 to 21 mph, with gusts as high as 36 mph. New snow accumulation of less than half an inch possible."
4565,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Tonight,3/16/2018,23,7 to 20 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 23. Northwest wind 7 to 20 mph, with gusts as high as 33 mph."
4566,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Saturday,3/17/2018,38,9 mph,W,"https://api.weather.gov/icons/land/day/snow_fzra,20/snow_fzra,30?size=medium",Chance Sleet,"A chance of sleet and a slight chance of freezing rain and a chance of rain and snow between 11am and 5pm. Partly sunny, with a high near 38. West wind around 9 mph. Chance of precipitation is 30%."
4567,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Saturday Night,3/17/2018,24,3 to 9 mph,NW,https://api.weather.gov/icons/land/night/sct?size=medium,Partly Cloudy,"Partly cloudy, with a low around 24. Northwest wind 3 to 9 mph."
4568,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Sunday,3/18/2018,49,3 to 12 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 49. Northwest wind 3 to 12 mph."
4569,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Sunday Night,3/18/2018,27,3 to 12 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 27."
4570,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Monday,3/19/2018,46,5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 46."
4571,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Monday Night,3/19/2018,29,2 to 7 mph,E,https://api.weather.gov/icons/land/night/snow?size=medium,Slight Chance Rain And Snow,"A slight chance of rain and snow after 8pm. Mostly cloudy, with a low around 29."
4572,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Tuesday,3/20/2018,36,7 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"A slight chance of snow before 8am, then rain and snow. Cloudy, with a high near 36. Chance of precipitation is 80%."
4573,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Tuesday Night,3/20/2018,28,10 mph,NE,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 28. Chance of precipitation is 80%."
4574,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Wednesday,3/21/2018,36,10 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,60?size=medium",Light Snow Likely,"Snow likely before 8am, then rain and snow likely. Mostly cloudy, with a high near 36. Chance of precipitation is 70%."
4575,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Wednesday Night,3/21/2018,27,8 mph,N,"https://api.weather.gov/icons/land/night/snow,60/snow,30?size=medium",Rain And Snow Likely then Chance Snow Showers,"Rain and snow likely before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 27. Chance of precipitation is 60%."
4576,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Thursday,3/22/2018,41,9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 41. Chance of precipitation is 30%."
4577,LWX,"78,104",2018-03-16:12:00:00,39.68542782,-77.40737555,"[[39.697793780563, -77.419741171568], [39.67591604469, -77.423448116854], [39.673060251, -77.39501285829], [39.69493769402, -77.3913000513], [39.697793780563, -77.419741171568]]",Thursday Night,3/22/2018,27,9 mph,NW,https://api.weather.gov/icons/land/night/snow/sct?size=medium,Slight Chance Rain And Snow Showers then Partly Cloudy,"A slight chance of rain and snow showers before 8pm. Partly cloudy, with a low around 27."
4578,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",This Afternoon,3/16/2018,48,15 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 48. Northwest wind around 15 mph, with gusts as high as 25 mph."
4579,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Tonight,3/16/2018,25,1 to 15 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 25. Northwest wind 1 to 15 mph, with gusts as high as 25 mph."
4580,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Saturday,3/17/2018,43,1 to 5 mph,W,"https://api.weather.gov/icons/land/day/snow_fzra,70/snow_fzra,80?size=medium",Sleet Likely,"Sleet likely and a chance of freezing rain and rain and snow after 8am. Partly sunny, with a high near 43. West wind 1 to 5 mph. Chance of precipitation is 80%. Little or no snow accumulation expected."
4581,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Saturday Night,3/17/2018,27,5 mph,N,"https://api.weather.gov/icons/land/night/rain,30/bkn?size=medium",Chance Light Rain then Mostly Cloudy,"A chance of rain before 8pm. Mostly cloudy, with a low around 27. North wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
4582,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Sunday,3/18/2018,56,5 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 56. Northwest wind around 5 mph."
4583,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Sunday Night,3/18/2018,29,1 to 5 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 29."
4584,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Monday,3/19/2018,52,3 mph,E,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 52."
4585,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Monday Night,3/19/2018,36,6 mph,E,"https://api.weather.gov/icons/land/night/rain,60/snow,60?size=medium",Light Rain Likely then Rain And Snow Likely,"Rain likely between 8pm and 2am, then rain and snow likely. Mostly cloudy, with a low around 36. Chance of precipitation is 60%."
4586,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Tuesday,3/20/2018,44,5 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 44. Chance of precipitation is 80%."
4587,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Tuesday Night,3/20/2018,33,10 mph,N,"https://api.weather.gov/icons/land/night/snow,80/snow,60?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 33. Chance of precipitation is 80%."
4588,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Wednesday,3/21/2018,42,9 mph,N,"https://api.weather.gov/icons/land/day/snow,60/snow,50?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 42. Chance of precipitation is 60%."
4589,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Wednesday Night,3/21/2018,30,8 mph,N,"https://api.weather.gov/icons/land/night/snow,50/snow,30?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 30. Chance of precipitation is 50%."
4590,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Thursday,3/22/2018,47,8 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 47. Chance of precipitation is 30%."
4591,LWX,"78,45",2018-03-16:12:00:00,38.39069343,-77.62356004,"[[38.403116817436, -77.635800177437], [38.381106446952, -77.639416376634], [38.378268503745, -77.611322770034], [38.400278562345, -77.607700847812], [38.403116817436, -77.635800177437]]",Thursday Night,3/22/2018,29,8 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/bkn?size=medium,Slight Chance Rain Showers then Mostly Cloudy,"A slight chance of rain showers before 8pm. Mostly cloudy, with a low around 29."
4592,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",This Afternoon,3/16/2018,48,13 to 16 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 48. Northwest wind 13 to 16 mph, with gusts as high as 26 mph."
4593,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Tonight,3/16/2018,24,2 to 15 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 24. Northwest wind 2 to 15 mph, with gusts as high as 26 mph."
4594,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Saturday,3/17/2018,41,5 mph,W,"https://api.weather.gov/icons/land/day/snow_fzra,70/sleet,80?size=medium",Sleet,"A chance of snow and a chance of sleet and a chance of freezing rain between 8am and 11am, then sleet and rain and snow. Partly sunny, with a high near 41. West wind around 5 mph. Chance of precipitation is 80%. Little or no snow accumulation expected."
4595,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Saturday Night,3/17/2018,27,5 mph,NW,"https://api.weather.gov/icons/land/night/sleet,30/bkn?size=medium",Chance Sleet then Mostly Cloudy,"A chance of sleet and a chance of rain and snow before 8pm. Mostly cloudy, with a low around 27. Northwest wind around 5 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
4596,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Sunday,3/18/2018,55,5 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 55. Northwest wind around 5 mph."
4597,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Sunday Night,3/18/2018,29,1 to 5 mph,W,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 29."
4598,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Monday,3/19/2018,52,3 mph,E,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 52."
4599,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Monday Night,3/19/2018,35,6 mph,E,"https://api.weather.gov/icons/land/night/rain,60/snow,60?size=medium",Light Rain Likely then Rain And Snow Likely,"Rain likely between 8pm and 2am, then rain and snow likely. Mostly cloudy, with a low around 35. Chance of precipitation is 60%."
4600,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Tuesday,3/20/2018,44,5 to 10 mph,NE,"https://api.weather.gov/icons/land/day/snow,80?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a high near 44. Chance of precipitation is 80%."
4601,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Tuesday Night,3/20/2018,32,10 mph,N,"https://api.weather.gov/icons/land/night/snow,80/snow,70?size=medium",Rain And Snow,"Rain and snow. Cloudy, with a low around 32. Chance of precipitation is 80%."
4602,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Wednesday,3/21/2018,42,9 mph,N,"https://api.weather.gov/icons/land/day/snow,70/snow,50?size=medium",Rain And Snow Likely,"Rain and snow likely. Mostly cloudy, with a high near 42. Chance of precipitation is 70%."
4603,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Wednesday Night,3/21/2018,29,6 to 9 mph,N,"https://api.weather.gov/icons/land/night/snow,50/snow,30?size=medium",Chance Rain And Snow then Chance Snow Showers,"A chance of rain and snow before 8pm, then a chance of snow showers. Mostly cloudy, with a low around 29. Chance of precipitation is 50%."
4604,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Thursday,3/22/2018,47,6 to 9 mph,NW,"https://api.weather.gov/icons/land/day/snow,30/snow?size=medium",Chance Snow Showers,"A chance of snow showers before 8am, then a slight chance of rain and snow showers. Partly sunny, with a high near 47. Chance of precipitation is 30%."
4605,LWX,"78,49",2018-03-16:12:00:00,38.47872393,-77.60907058,"[[38.491144016454, -77.621319079618], [38.46914148186, -77.624941453258], [38.466302292945, -77.596824939012], [38.488304516925, -77.593196832896], [38.491144016454, -77.621319079618]]",Thursday Night,3/22/2018,29,9 mph,NW,https://api.weather.gov/icons/land/night/rain_showers/bkn?size=medium,Slight Chance Rain Showers then Mostly Cloudy,"A slight chance of rain showers before 8pm. Mostly cloudy, with a low around 29."
4606,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",This Afternoon,3/16/2018,43,16 to 20 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 43. Northwest wind 16 to 20 mph, with gusts as high as 33 mph. Little or no snow accumulation expected."
4607,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Tonight,3/16/2018,24,5 to 18 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 24. Northwest wind 5 to 18 mph, with gusts as high as 32 mph."
4608,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Saturday,3/17/2018,40,7 mph,W,"https://api.weather.gov/icons/land/day/snow_fzra,60/sleet,70?size=medium",Sleet Likely,"A slight chance of snow and a slight chance of sleet and a slight chance of freezing rain between 8am and 11am, then sleet likely and rain and snow likely. Mostly cloudy, with a high near 40. West wind around 7 mph. Chance of precipitation is 70%. Little or no snow accumulation expected."
4609,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Saturday Night,3/17/2018,25,3 to 7 mph,NW,"https://api.weather.gov/icons/land/night/sleet,30/sct?size=medium",Chance Sleet then Partly Cloudy,"A chance of sleet and a chance of rain and snow before 8pm. Partly cloudy, with a low around 25. Northwest wind 3 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
4610,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Sunday,3/18/2018,53,2 to 8 mph,NW,https://api.weather.gov/icons/land/day/few?size=medium,Sunny,"Sunny, with a high near 53. Northwest wind 2 to 8 mph."
4611,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Sunday Night,3/18/2018,28,2 to 8 mph,NW,https://api.weather.gov/icons/land/night/few?size=medium,Mostly Clear,"Mostly clear, with a low around 28."
4612,LWX,"78,72",2018-03-16:12:00:00,38.98420382,-77.5252869,"[[38.99660236409, -77.537584059548], [38.974649946282, -77.541241578572], [38.971803694421, -77.512992628262], [38.993755809001, -77.509329323027], [38.99660236409, -77.537584059548]]",Monday,3/19/2018,50,1 to 5 mph,NE,https://api.weather.gov/icons/land/day/sct?size=medium,Mostly Sunny,"Mostly sunny, with a high near 50."
